id,datetime,h_id,a_id,h_goals,a_goals,h_poise,a_poise
16646,2022-03-05 15:00:00,71,74,4,0,1.0,1.6
16647,2022-03-05 15:00:00,92,80,0,4,1.0,1.6
16651,2022-03-05 15:00:00,86,220,2,1,1.6,1.6
16652,2022-03-05 15:00:00,79,244,1,3,0.8,0.0
16655,2022-03-05 15:00:00,229,78,0,2,1.4,1.2
16649,2022-03-05 17:30:00,87,81,1,0,3.0,1.4
16654,2022-03-06 14:00:00,90,83,2,3,0.0,1.8
16650,2022-03-06 16:30:00,88,89,4,1,2.4,1.8
16653,2022-03-07 20:00:00,82,72,5,0,1.4,0.2
16565,2022-03-10 19:30:00,229,90,4,0,1.4,1.2
16584,2022-03-10 19:30:00,74,86,1,2,2.2,1.4
16672,2022-03-10 19:30:00,79,80,1,3,0.8,2.0
16572,2022-03-10 19:45:00,245,71,0,3,0.6,1.8
16658,2022-03-12 12:30:00,220,87,0,2,1.0,1.6
16657,2022-03-12 15:00:00,244,92,2,0,0.8,1.0
16663,2022-03-12 17:30:00,89,82,3,2,1.6,1.8
16659,2022-03-13 14:00:00,80,86,1,0,1.8,2.0
16661,2022-03-13 14:00:00,72,229,0,1,1.2,1.8
16662,2022-03-13 14:00:00,245,79,2,1,0.6,0.6
16664,2022-03-13 14:00:00,74,90,1,2,2.0,1.0
16665,2022-03-13 14:00:00,81,71,2,1,2.0,1.8
16656,2022-03-13 16:30:00,83,75,2,0,2.0,0.6
16660,2022-03-14 20:00:00,78,88,0,0,0.8,2.6
16528,2022-03-16 19:30:00,220,82,0,2,0.4,1.2
16636,2022-03-16 20:15:00,83,87,0,2,2.0,2.0
16571,2022-03-17 19:45:00,72,86,1,0,0.6,2.0
16675,2022-03-18 20:00:00,229,245,2,3,1.8,0.8
16666,2022-03-19 12:30:00,71,83,0,1,1.0,2.4
16668,2022-03-20 14:00:00,75,244,2,1,1.6,0.6
16673,2022-03-20 16:30:00,82,81,3,1,1.4,1.4
16680,2022-04-02 11:30:00,87,90,2,0,3.0,1.4
16676,2022-04-02 14:00:00,229,71,2,1,1.2,1.8
16681,2022-04-02 14:00:00,245,74,1,1,0.6,1.4
16683,2022-04-02 14:00:00,80,244,1,4,1.8,0.6
16684,2022-04-02 14:00:00,92,88,0,2,0.8,2.2
16685,2022-04-02 14:00:00,220,79,0,0,0.2,0.6
16679,2022-04-02 16:30:00,89,75,1,1,2.2,0.6
16677,2022-04-03 13:00:00,81,72,2,1,2.0,0.2
16678,2022-04-03 15:30:00,82,86,5,1,1.8,1.4
16682,2022-04-04 19:00:00,78,83,3,0,0.4,3.0
16558,2022-04-06 18:30:00,92,72,3,2,0.6,0.0
16689,2022-04-08 19:00:00,86,229,1,0,2.2,1.8
16692,2022-04-09 11:30:00,72,89,1,0,1.2,1.6
16686,2022-04-09 14:00:00,90,245,0,3,0.0,0.8
16687,2022-04-09 14:00:00,74,80,0,6,1.4,2.0
16695,2022-04-09 14:00:00,83,220,1,2,2.0,1.4
16694,2022-04-09 16:30:00,71,82,0,4,1.0,1.8
16688,2022-04-10 13:00:00,79,92,2,0,0.8,1.0
16691,2022-04-10 13:00:00,75,78,2,1,1.6,1.8
16693,2022-04-10 13:00:00,244,81,2,0,0.8,0.8
16690,2022-04-10 15:30:00,88,87,2,2,2.4,2.6
16699,2022-04-16 11:30:00,82,220,0,1,1.8,1.4
16698,2022-04-16 14:00:00,90,244,1,2,0.0,1.2
16700,2022-04-16 14:00:00,74,83,1,0,1.2,2.4
16702,2022-04-16 14:00:00,89,79,3,2,1.8,0.8
16697,2022-04-17 13:15:00,81,92,1,1,2.6,1.0
16701,2022-04-17 13:15:00,86,75,2,1,2.6,0.8
16669,2022-04-19 19:00:00,87,89,4,0,3.0,1.4
16547,2022-04-20 18:45:00,72,75,1,1,1.8,0.8
16618,2022-04-20 18:45:00,80,83,2,4,1.6,1.8
16671,2022-04-20 18:45:00,86,78,1,0,3.0,1.6
16670,2022-04-20 19:00:00,88,220,3,0,2.0,1.8
16667,2022-04-21 18:45:00,92,74,2,0,1.2,1.0
16715,2022-04-23 11:30:00,83,89,3,1,1.8,0.8
16706,2022-04-23 14:00:00,79,86,0,3,0.8,1.2
16707,2022-04-23 14:00:00,88,90,5,1,2.0,1.4
16709,2022-04-23 14:00:00,75,71,0,0,2.2,1.2
16714,2022-04-23 16:30:00,244,82,0,0,1.4,1.8
16711,2022-04-24 13:00:00,80,81,1,0,1.4,0.2
16712,2022-04-24 13:00:00,92,229,1,0,1.2,1.2
16713,2022-04-24 13:00:00,220,74,2,2,0.2,1.0
16708,2022-04-24 15:30:00,87,72,2,0,3.0,0.0
16710,2022-04-25 19:00:00,78,245,0,0,1.0,1.2
16742,2022-04-28 18:45:00,89,80,1,1,2.2,2.6
16721,2022-04-30 11:30:00,86,87,0,1,3.0,2.6
16716,2022-04-30 14:00:00,229,220,0,3,1.8,1.2
16718,2022-04-30 14:00:00,90,92,1,2,0.0,1.0
16720,2022-04-30 14:00:00,74,78,1,2,1.2,1.4
16725,2022-04-30 14:00:00,71,79,2,0,0.8,0.2
16723,2022-04-30 16:30:00,245,88,0,4,0.8,2.2
16719,2022-05-01 13:00:00,82,75,3,1,1.8,1.0
16724,2022-05-01 13:00:00,72,80,1,0,1.4,2.6
16717,2022-05-01 15:30:00,81,83,1,2,2.2,1.8
16722,2022-05-02 19:00:00,89,244,3,0,1.8,1.8
16730,2022-05-07 14:00:00,78,90,1,0,1.2,0.8
16731,2022-05-07 14:00:00,80,229,2,2,1.8,0.6
16732,2022-05-07 14:00:00,92,71,1,3,1.8,1.4
16734,2022-05-07 14:00:00,244,74,3,0,1.6,0.6
16733,2022-05-07 16:30:00,220,89,4,0,0.4,0.6
16728,2022-05-07 18:45:00,87,82,1,1,3.0,2.0
16726,2022-05-08 13:00:00,79,81,0,4,0.6,0.2
16729,2022-05-08 13:00:00,75,72,1,2,2.2,0.0
16735,2022-05-08 13:00:00,83,245,2,1,1.8,1.4
16727,2022-05-08 15:30:00,88,86,5,0,2.0,1.2
16705,2022-05-10 19:00:00,71,87,1,2,1.2,2.6
16703,2022-05-11 18:30:00,245,80,0,3,0.8,2.0
16582,2022-05-11 18:45:00,75,79,3,0,2.0,0.2
16674,2022-05-11 18:45:00,90,72,0,0,0.0,0.6
16696,2022-05-11 19:15:00,229,88,1,5,1.2,2.6
16593,2022-05-12 18:45:00,82,83,3,0,2.4,1.8
16739,2022-05-15 11:00:00,82,92,1,0,2.4,1.0
16736,2022-05-15 13:00:00,229,79,1,1,1.2,0.2
16737,2022-05-15 13:00:00,81,88,2,2,2.0,2.6
16738,2022-05-15 13:00:00,90,75,1,5,0.2,0.4
16743,2022-05-15 13:00:00,245,220,1,1,0.8,1.8
16745,2022-05-15 13:00:00,71,78,1,1,1.2,1.8
16744,2022-05-15 15:30:00,72,244,2,3,2.0,1.8
16741,2022-05-16 19:00:00,86,83,2,0,2.4,1.2
16740,2022-05-17 18:45:00,74,87,1,2,0.6,2.6
16704,2022-05-19 18:45:00,72,78,3,2,2.0,1.4
16546,2022-05-19 19:00:00,71,92,1,1,0.8,0.8
16639,2022-05-19 19:00:00,80,75,1,1,1.4,1.0
16746,2022-05-22 15:00:00,83,72,5,1,1.8,0.8
16747,2022-05-22 15:00:00,244,245,1,2,2.0,1.4
16748,2022-05-22 15:00:00,220,81,3,1,1.0,0.6
16749,2022-05-22 15:00:00,92,86,1,2,1.8,0.6
16750,2022-05-22 15:00:00,80,90,2,1,1.0,0.6
16751,2022-05-22 15:00:00,78,89,1,0,1.8,0.0
16752,2022-05-22 15:00:00,75,74,4,1,2.0,0.4
16753,2022-05-22 15:00:00,87,229,3,1,2.6,0.8
16754,2022-05-22 15:00:00,88,71,3,2,2.6,1.4
16755,2022-05-22 15:00:00,79,82,0,5,0.6,1.6
18202,2022-08-05 19:00:00,78,83,0,2,2.2,1.2
18203,2022-08-06 11:30:00,228,87,2,2,0.0,2.6
18204,2022-08-06 14:00:00,73,71,2,0,0.8,0.8
18205,2022-08-06 14:00:00,245,229,2,1,1.0,0.8
18206,2022-08-06 14:00:00,86,249,2,0,2.4,0
18207,2022-08-06 14:00:00,82,74,4,1,2.4,0.4
18208,2022-08-06 16:30:00,72,80,0,1,2.0,2.0
18209,2022-08-07 13:00:00,89,220,1,2,2.2,2.0
18210,2022-08-07 13:00:00,75,244,2,2,2.0,1.8
18211,2022-08-07 15:30:00,81,88,0,2,1.6,2.2
18212,2022-08-13 11:30:00,71,72,2,1,1.0,0.8
18213,2022-08-13 14:00:00,220,86,0,0,1.6,1.2
18214,2022-08-13 14:00:00,88,73,4,0,2.6,0.6
18215,2022-08-13 14:00:00,74,245,2,2,0.6,2.0
18216,2022-08-13 14:00:00,229,228,0,0,0.8,0.4
18217,2022-08-13 14:00:00,83,75,4,2,1.8,1.0
18218,2022-08-13 16:30:00,244,89,4,0,2.0,0.0
18219,2022-08-14 13:00:00,249,81,1,0,0,0.6
18220,2022-08-14 15:30:00,80,82,2,2,1.6,2.2
18221,2022-08-15 19:00:00,87,78,1,1,2.6,0.8
18222,2022-08-20 11:30:00,82,229,1,0,2.4,0.2
18223,2022-08-20 14:00:00,78,71,3,1,2.0,0.8
18224,2022-08-20 14:00:00,72,249,1,1,1.4,0.0
18225,2022-08-20 14:00:00,228,244,3,2,0.2,2.0
18226,2022-08-20 14:00:00,75,74,1,2,1.6,0.2
18227,2022-08-20 16:30:00,73,83,0,3,1.4,1.8
18228,2022-08-21 13:00:00,245,80,3,0,1.0,2.0
18229,2022-08-21 13:00:00,81,220,0,2,1.0,2.0
18230,2022-08-21 15:30:00,86,88,3,3,2.4,2.6
18231,2022-08-22 19:00:00,89,87,2,1,1.6,2.2
18232,2022-08-27 11:30:00,74,89,0,1,0.8,0.0
18233,2022-08-27 14:00:00,244,72,1,1,2.0,0.8
18234,2022-08-27 14:00:00,220,245,1,0,1.8,1.6
18235,2022-08-27 14:00:00,80,75,2,1,1.8,1.0
18236,2022-08-27 14:00:00,87,73,9,0,2.2,0.6
18237,2022-08-27 14:00:00,88,78,4,2,3.0,1.0
18238,2022-08-27 16:30:00,83,228,2,1,2.4,0.6
18239,2022-08-28 13:00:00,71,81,0,1,1.6,0.6
18240,2022-08-28 13:00:00,229,86,1,1,1.0,1.4
18241,2022-08-28 15:30:00,249,82,0,2,3.0,1.8
18242,2022-08-30 18:30:00,228,220,2,1,0.8,2.0
18243,2022-08-30 18:30:00,78,244,1,1,2.0,1.4
18244,2022-08-30 18:45:00,74,80,2,1,0.8,1.4
18245,2022-08-30 19:00:00,245,72,1,1,1.4,1.0
18246,2022-08-31 18:30:00,88,249,6,0,3.0,0.5
18247,2022-08-31 18:30:00,83,71,2,1,3.0,0.8
18248,2022-08-31 18:30:00,73,229,0,0,1.4,0.2
18249,2022-08-31 18:45:00,81,82,1,1,0.4,1.8
18250,2022-08-31 19:00:00,87,86,2,1,2.2,1.6
18251,2022-09-01 19:00:00,75,89,0,1,1.4,0.6
18252,2022-09-03 11:30:00,72,87,0,0,1.4,2.0
18253,2022-09-03 14:00:00,86,78,0,0,2.0,1.0
18254,2022-09-03 14:00:00,249,73,2,3,1.5,0.6
18255,2022-09-03 14:00:00,82,228,2,1,3.0,0.4
18256,2022-09-03 14:00:00,229,74,1,0,0.6,0.8
18257,2022-09-03 14:00:00,244,245,5,2,1.6,1.0
18260,2022-09-03 14:00:00,80,81,2,1,1.8,1.2
18258,2022-09-03 16:30:00,71,88,1,1,1.0,2.2
18259,2022-09-04 13:00:00,220,75,5,2,2.2,0.8
18261,2022-09-04 15:30:00,89,83,3,1,2.0,1.8
18272,2022-09-16 19:00:00,71,74,1,0,1.2,0.6
18273,2022-09-16 19:00:00,249,228,2,3,1.0,0.4
18274,2022-09-17 11:30:00,229,88,0,3,1.2,1.8
18275,2022-09-17 14:00:00,86,73,1,1,1.6,1.2
18278,2022-09-17 16:30:00,82,75,6,2,3.0,0.8
18280,2022-09-18 11:00:00,244,83,0,3,2.0,1.2
18277,2022-09-18 13:15:00,72,81,1,0,1.0,1.2
18282,2022-10-01 11:30:00,83,82,3,1,3.0,1.8
18283,2022-10-01 14:00:00,73,244,0,0,1.4,1.0
18284,2022-10-01 14:00:00,78,80,1,2,2.0,1.2
18285,2022-10-01 14:00:00,228,86,1,4,1.4,1.0
18288,2022-10-01 14:00:00,87,220,3,3,2.2,2.0
18290,2022-10-01 14:00:00,74,72,1,2,0.8,0.6
18291,2022-10-01 16:30:00,81,229,2,0,0.4,0.4
18289,2022-10-02 13:00:00,88,89,6,3,3.0,1.2
18286,2022-10-02 15:30:00,245,71,0,0,1.6,0.6
18287,2022-10-03 19:00:00,75,249,4,0,1.4,0.3333333333333333
18293,2022-10-08 14:00:00,73,75,2,1,1.0,0.2
18295,2022-10-08 14:00:00,80,229,3,0,2.2,0.2
18298,2022-10-08 14:00:00,88,74,4,0,3.0,0.6
18299,2022-10-08 14:00:00,86,244,5,1,1.8,1.2
18294,2022-10-08 16:30:00,220,82,0,1,2.6,1.6
18296,2022-10-09 13:00:00,78,245,2,1,1.4,0.8
18301,2022-10-09 13:00:00,81,228,3,1,1.0,1.0
18292,2022-10-09 15:30:00,83,87,3,2,3.0,1.6
18297,2022-10-09 18:00:00,72,89,1,2,1.6,1.2
18300,2022-10-10 19:00:00,249,71,1,1,0.75,0.2
18303,2022-10-14 19:00:00,244,220,2,0,1.4,1.6
18306,2022-10-15 11:30:00,75,78,0,0,1.4,0.6
18304,2022-10-15 14:00:00,228,73,2,2,1.4,1.4
18311,2022-10-15 14:00:00,229,249,1,0,1.2,0.25
18310,2022-10-15 16:30:00,82,72,2,0,3.0,1.0
18302,2022-10-16 13:00:00,71,80,0,2,1.6,1.8
18305,2022-10-16 13:00:00,245,83,0,1,1.8,1.8
18308,2022-10-16 13:00:00,89,86,0,0,2.0,1.6
18309,2022-10-16 13:00:00,74,81,1,1,0.8,0.6
18307,2022-10-16 15:30:00,87,88,1,0,2.2,1.8
18315,2022-10-18 18:30:00,220,249,0,0,2.0,0.2
18318,2022-10-18 19:15:00,78,229,2,1,1.4,0.2
18313,2022-10-19 18:30:00,73,74,0,1,1.6,0.6
18314,2022-10-19 18:30:00,244,80,0,0,2.0,1.8
18319,2022-10-19 18:30:00,86,72,1,0,1.8,1.0
18320,2022-10-19 18:30:00,87,81,1,0,2.2,0.8
18321,2022-10-19 19:15:00,89,82,2,0,2.0,1.6
18316,2022-10-20 18:30:00,228,71,3,0,1.6,0.4
18317,2022-10-20 19:15:00,75,245,2,0,1.0,0.8
18327,2022-10-22 11:30:00,249,87,1,0,0.8,1.0
18324,2022-10-22 14:00:00,72,78,3,0,1.0,0.6
18326,2022-10-22 14:00:00,88,220,3,1,3.0,1.4
18323,2022-10-22 15:30:00,80,89,1,1,2.6,1.8
18322,2022-10-23 13:00:00,71,244,4,0,1.4,0.6
18325,2022-10-23 13:00:00,245,228,2,3,1.6,0.8
18328,2022-10-23 13:00:00,74,83,1,1,1.0,2.4
18331,2022-10-23 13:00:00,229,75,0,4,1.6,0.0
18329,2022-10-23 15:30:00,82,86,1,2,3.0,1.2
18330,2022-10-24 19:00:00,81,73,2,0,1.4,1.0
18338,2022-10-29 11:30:00,75,88,0,1,1.4,1.6
18333,2022-10-29 14:00:00,73,82,2,3,1.0,1.4
18334,2022-10-29 14:00:00,244,229,1,1,1.6,0.2
18335,2022-10-29 14:00:00,220,80,4,1,1.6,1.4
18336,2022-10-29 14:00:00,78,74,1,0,2.0,1.2
18341,2022-10-29 14:00:00,86,71,4,0,1.8,0.4
18337,2022-10-29 16:30:00,228,72,0,0,2.0,1.0
18339,2022-10-29 18:45:00,87,245,1,2,2.6,0.2
18332,2022-10-30 14:00:00,83,249,5,0,3.0,0.4
18340,2022-10-30 16:15:00,89,81,1,0,2.0,0.8
18345,2022-11-05 15:00:00,245,73,4,3,1.0,1.0
18346,2022-11-05 15:00:00,88,228,2,1,3.0,1.2
18347,2022-11-05 15:00:00,249,244,2,2,0.8,0.4
18351,2022-11-05 15:00:00,229,220,2,3,1.4,0.8
18344,2022-11-05 17:30:00,72,75,0,2,1.6,0.6
18343,2022-11-06 12:00:00,80,83,0,1,2.2,2.0
18342,2022-11-06 14:00:00,71,89,3,1,1.4,2.0
18348,2022-11-06 14:00:00,74,86,1,4,1.0,1.6
18350,2022-11-06 14:00:00,81,78,1,2,2.0,0.6
18349,2022-11-06 16:30:00,82,87,1,2,2.4,0.4
18356,2022-11-12 12:30:00,88,244,1,2,3.0,0.6
18352,2022-11-12 15:00:00,73,72,3,0,1.0,1.0
18355,2022-11-12 15:00:00,87,74,3,1,2.0,0.6
18358,2022-11-12 15:00:00,249,78,1,0,1.0,1.0
18359,2022-11-12 15:00:00,82,245,4,3,1.8,0.6
18360,2022-11-12 15:00:00,81,75,0,2,2.0,1.2
18357,2022-11-12 17:30:00,86,80,1,0,2.2,1.4
18361,2022-11-12 19:45:00,229,83,0,2,1.2,2.0
18353,2022-11-13 14:00:00,220,71,1,2,2.0,0.4
18354,2022-11-13 16:30:00,228,89,1,2,1.6,1.4
18364,2022-12-26 12:30:00,244,82,2,2,1.6,1.4
18366,2022-12-26 15:00:00,78,228,0,3,2.0,1.2
18367,2022-12-26 15:00:00,72,229,1,2,1.4,0.4
18369,2022-12-26 15:00:00,75,86,0,3,1.4,2.0
18371,2022-12-26 15:00:00,74,220,1,3,1.0,0.8
18363,2022-12-26 17:30:00,71,87,1,3,2.0,0.8
18362,2022-12-26 20:00:00,83,81,3,1,3.0,0.2
18365,2022-12-27 17:30:00,80,73,2,0,2.0,1.0
18370,2022-12-27 20:00:00,89,249,3,0,2.6,0.2
18368,2022-12-28 20:00:00,245,88,1,3,1.0,1.6
18380,2022-12-30 19:45:00,81,244,0,2,1.8,1.0
18375,2022-12-30 20:00:00,87,75,2,1,2.0,1.8
18381,2022-12-31 12:30:00,229,89,0,1,0.6,1.4
18372,2022-12-31 15:00:00,73,78,0,2,1.4,1.0
18374,2022-12-31 15:00:00,228,74,2,1,1.0,0.6
18376,2022-12-31 15:00:00,88,72,1,1,2.4,0.8
18377,2022-12-31 15:00:00,86,245,0,0,2.6,0.6
18373,2022-12-31 17:30:00,220,83,2,4,1.4,2.6
18379,2023-01-01 14:00:00,82,71,0,2,1.8,1.0
18378,2023-01-01 16:30:00,249,80,1,1,1.6,1.4
18384,2023-01-02 17:30:00,244,87,3,1,1.2,1.4
18382,2023-01-03 19:45:00,83,86,0,0,3.0,2.6
18387,2023-01-03 19:45:00,72,220,1,4,1.2,1.4
18389,2023-01-03 19:45:00,75,228,0,1,1.4,1.8
18390,2023-01-03 20:00:00,89,73,3,0,2.6,0.4
18391,2023-01-04 19:30:00,74,249,0,1,0.4,0.2
18388,2023-01-04 19:45:00,245,81,2,2,0.8,0.2
18383,2023-01-04 20:00:00,71,229,1,1,1.8,0.8
18386,2023-01-04 20:00:00,78,82,0,4,1.8,1.4
18385,2023-01-05 20:00:00,80,88,0,1,2.0,2.0
18262,2023-01-12 19:00:00,228,80,2,1,1.6,1.0
18392,2023-01-13 20:00:00,71,245,2,1,1.4,0.8
18397,2023-01-14 12:30:00,89,88,2,1,2.6,2.4
18394,2023-01-14 15:00:00,220,87,3,0,0.8,1.2
18396,2023-01-14 15:00:00,72,74,1,2,0.6,0.6
18399,2023-01-14 15:00:00,249,75,2,0,1.8,1.8
18401,2023-01-14 15:00:00,229,81,1,0,0.6,0.4
18393,2023-01-14 17:30:00,244,73,2,0,1.8,0.2
18395,2023-01-15 14:00:00,80,78,1,0,1.4,1.4
18398,2023-01-15 14:00:00,86,228,1,0,2.6,1.8
18400,2023-01-15 16:30:00,82,83,0,2,1.2,2.6
18270,2023-01-18 15:30:00,78,89,1,1,1.8,2.0
18267,2023-01-19 19:00:00,88,82,4,2,2.0,2.0
18408,2023-01-21 12:30:00,87,80,0,0,2.4,0.4
18403,2023-01-21 15:00:00,73,249,1,1,1.2,0.8
18407,2023-01-21 15:00:00,75,220,2,2,0.8,1.8
18410,2023-01-21 15:00:00,74,71,0,1,0.4,1.4
18411,2023-01-21 15:00:00,81,72,2,0,1.2,0.4
18404,2023-01-21 17:30:00,78,86,0,0,1.4,2.2
18406,2023-01-22 14:00:00,245,244,0,0,0.8,1.4
18409,2023-01-22 14:00:00,88,229,3,0,2.0,1.0
18402,2023-01-22 16:30:00,83,89,3,2,2.6,1.6
18405,2023-01-23 20:00:00,228,82,0,1,2.0,1.4
18415,2023-02-03 20:00:00,80,228,0,0,1.4,1.8
18416,2023-02-04 12:30:00,72,83,1,0,0.6,2.6
18412,2023-02-04 15:00:00,71,75,2,4,2.0,1.8
18413,2023-02-04 15:00:00,244,74,3,0,1.8,1.2
18414,2023-02-04 15:00:00,220,73,1,0,1.4,0.0
18417,2023-02-04 15:00:00,89,78,2,1,3.0,1.2
18421,2023-02-04 15:00:00,229,87,3,0,0.6,1.2
18418,2023-02-04 17:30:00,86,81,1,1,2.6,0.2
18419,2023-02-05 14:00:00,249,245,1,0,2.2,0.8
18420,2023-02-05 16:30:00,82,88,1,0,0.6,1.8
18279,2023-02-08 19:00:00,89,245,2,2,3.0,0.8
18431,2023-02-11 12:30:00,81,80,1,1,1.2,0.4
18422,2023-02-11 15:00:00,83,244,1,1,2.6,1.6
18424,2023-02-11 15:00:00,78,220,1,1,1.0,2.0
18425,2023-02-11 15:00:00,228,249,2,0,1.4,1.0
18427,2023-02-11 15:00:00,75,82,4,1,0.8,2.0
18430,2023-02-11 15:00:00,74,229,1,2,0.2,1.0
18423,2023-02-11 17:30:00,73,86,1,1,0.8,2.2
18426,2023-02-12 14:00:00,245,89,0,2,1.0,1.4
18429,2023-02-12 16:30:00,88,71,3,1,2.0,1.8
18428,2023-02-13 20:00:00,87,72,2,0,2.0,0.4
18312,2023-02-15 18:30:00,83,88,1,3,2.2,1.8
18432,2023-02-18 12:30:00,71,83,2,4,1.4,2.4
18433,2023-02-18 15:00:00,244,78,1,1,2.2,1.2
18434,2023-02-18 15:00:00,220,228,0,1,1.8,1.4
18435,2023-02-18 15:00:00,80,74,0,1,1.4,0.6
18436,2023-02-18 15:00:00,72,245,1,0,0.6,0.4
18439,2023-02-18 15:00:00,249,88,1,1,2.2,1.8
18441,2023-02-18 15:00:00,229,73,0,1,1.2,0.0
18438,2023-02-18 17:30:00,86,87,0,2,2.2,1.2
18437,2023-02-19 14:00:00,89,75,3,0,2.6,1.8
18440,2023-02-19 16:30:00,82,81,2,0,1.2,0.4
18445,2023-02-24 20:00:00,228,229,1,1,1.8,1.6
18444,2023-02-25 15:00:00,72,71,0,2,1.2,1.8
18446,2023-02-25 15:00:00,245,74,1,0,1.0,1.2
18447,2023-02-25 15:00:00,75,83,0,1,0.8,2.4
18451,2023-02-25 15:00:00,81,249,4,0,0.8,0.8
18442,2023-02-25 17:30:00,73,88,1,4,1.0,1.4
18443,2023-02-25 19:45:00,78,87,0,0,0.6,1.2
18450,2023-02-26 13:30:00,82,80,2,0,1.8,0.6
18264,2023-03-01 20:00:00,87,229,2,0,2.0,1.6
18269,2023-03-01 20:00:00,83,72,4,0,1.6,0.4
18458,2023-03-04 12:30:00,88,86,2,0,2.0,1.8
18452,2023-03-04 15:00:00,83,73,3,2,1.6,0.6
18453,2023-03-04 15:00:00,71,78,1,0,0.8,0.8
18455,2023-03-04 15:00:00,220,81,4,0,1.2,0.4
18456,2023-03-04 15:00:00,80,245,1,0,1.4,0.4
18461,2023-03-04 15:00:00,229,82,1,0,1.2,1.4
18460,2023-03-04 17:30:00,74,75,1,0,0.0,1.2
18459,2023-03-05 14:00:00,249,72,2,2,2.2,0.2
18457,2023-03-05 16:30:00,87,89,7,0,2.6,2.0
18454,2023-03-06 20:00:00,244,228,3,2,2.2,2.0
18462,2023-03-11 12:30:00,73,87,1,0,1.0,0.8
18464,2023-03-11 15:00:00,72,244,1,0,1.2,1.8
18466,2023-03-11 15:00:00,245,220,2,2,1.0,2.2
18467,2023-03-11 15:00:00,75,80,1,3,0.8,0.6
18470,2023-03-11 15:00:00,82,249,3,1,1.8,0.8
18463,2023-03-11 17:30:00,78,88,0,1,0.8,1.4
18465,2023-03-12 14:00:00,228,83,0,3,2.0,2.4
18468,2023-03-12 14:00:00,89,74,0,0,2.6,1.2
18471,2023-03-12 14:00:00,81,71,1,1,1.4,2.4
18469,2023-03-12 16:30:00,86,229,2,1,1.6,1.0
18265,2023-03-15 19:30:00,74,244,0,2,0.6,1.6
18276,2023-03-15 19:30:00,220,78,1,0,1.8,0.8
18479,2023-03-17 20:00:00,249,86,1,2,1.8,1.2
18473,2023-03-18 15:00:00,71,73,3,0,1.4,0.6
18474,2023-03-18 15:00:00,244,75,1,1,2.6,0.6
18480,2023-03-18 15:00:00,74,82,3,3,0.6,1.2
18481,2023-03-18 15:00:00,229,245,2,4,1.8,0.2
18476,2023-03-18 17:30:00,80,72,2,2,1.4,0.4
18472,2023-03-19 14:00:00,83,78,4,1,2.0,0.2
18488,2023-04-01 11:30:00,88,87,4,1,2.6,0.8
18482,2023-04-01 14:00:00,83,245,4,1,2.0,0.8
18483,2023-04-01 14:00:00,73,228,2,1,1.0,1.4
18484,2023-04-01 14:00:00,220,244,3,3,2.4,1.6
18486,2023-04-01 14:00:00,78,75,2,1,0.8,0.8
18490,2023-04-01 14:00:00,249,229,1,1,1.6,0.8
18485,2023-04-01 16:30:00,80,71,0,2,1.6,2.0
18491,2023-04-02 13:00:00,81,74,1,0,1.6,1.4
18489,2023-04-02 15:30:00,86,89,2,0,1.6,1.4
18487,2023-04-03 19:00:00,72,82,1,1,1.8,0.8
18263,2023-04-04 18:45:00,75,71,1,2,0.8,2.0
18266,2023-04-04 18:45:00,73,220,0,2,1.6,1.8
18271,2023-04-04 18:45:00,245,249,2,1,1.2,0.8
18281,2023-04-04 19:00:00,80,87,0,0,1.0,0.8
18268,2023-04-05 19:00:00,81,86,1,5,2.2,1.2
18448,2023-04-05 19:00:00,89,244,1,0,2.2,1.2
18498,2023-04-08 11:30:00,89,72,2,0,2.2,0.4
18492,2023-04-08 14:00:00,71,249,2,0,1.8,0.2
18493,2023-04-08 14:00:00,244,86,1,2,2.2,1.6
18494,2023-04-08 14:00:00,228,81,0,1,1.4,0.4
18496,2023-04-08 14:00:00,75,73,0,1,0.8,0.6
18500,2023-04-08 14:00:00,82,220,2,1,2.4,1.8
18501,2023-04-08 14:00:00,229,80,1,0,1.8,1.0
18499,2023-04-08 16:30:00,74,88,1,4,0.8,2.0
18495,2023-04-09 13:00:00,245,78,1,5,1.6,0.2
18497,2023-04-09 15:30:00,87,83,2,2,2.6,2.4
18502,2023-04-15 11:30:00,71,86,3,0,1.8,2.0
18503,2023-04-15 14:00:00,80,220,1,2,1.0,1.2
18504,2023-04-15 14:00:00,72,228,1,3,2.0,0.8
18508,2023-04-15 14:00:00,74,78,0,2,0.8,0.8
18509,2023-04-15 14:00:00,82,73,2,3,3.0,1.2
18511,2023-04-15 14:00:00,229,244,2,0,1.8,1.0
18506,2023-04-15 16:30:00,88,75,3,1,3.0,0.8
18510,2023-04-16 13:00:00,81,83,2,2,1.6,2.0
18507,2023-04-16 15:30:00,249,89,0,2,1.2,0.8
18505,2023-04-17 19:00:00,245,87,1,6,1.4,1.0
18512,2023-04-21 19:00:00,83,74,3,3,2.4,0.8
18517,2023-04-22 11:30:00,228,245,2,1,0.8,0.8
18514,2023-04-22 14:00:00,244,71,1,1,1.6,2.0
18516,2023-04-22 14:00:00,78,72,0,0,1.2,0.4
18518,2023-04-22 14:00:00,75,229,2,1,0.6,1.0
18519,2023-04-22 14:00:00,87,249,3,2,2.2,0.0
18513,2023-04-23 13:00:00,73,81,0,4,1.4,0.8
18521,2023-04-23 13:00:00,86,82,6,1,2.0,1.0
