id,name,1516,1617,1718,1819,1920,2021,2122,2223
448,Ivan Perisic,0,0,0,0,0,0,0,0
8970,Sékou Mara,0,0,0,0,0,0,0,69
11155,Wilfried Gnonto,0,0,0,0,0,0,0,0
10766,Joe Ayodele-Aribo,0,0,0,0,0,0,0,0
9892,Matias Viña,0,0,0,0,0,0,0,0
9630,Kamaldeen Sulemana,0,0,0,0,0,0,0,0
7080,Matheus Cunha,0,0,0,0,0,0,0,0
6935,Naif Aguerd,0,0,0,0,0,0,0,0
6888,William Saliba,0,0,0,0,0,74,0,80
1376,Kalidou Koulibaly,0,0,0,0,0,0,0,87
11317,Danilo,0,0,0,0,0,0,0,0
10750,Rasmus Kristensen,0,0,0,0,0,0,0,77
10864,Marcos Senesi,0,0,0,0,0,0,0,78
9662,Dango Ouattara,0,0,0,0,0,0,0,0
9667,Amadou Onana,0,0,0,0,0,0,0,74
10004,Romeo Lavia,0,0,0,0,0,0,62,62
4120,Álex Moreno,0,0,0,0,0,0,0,0
3298,Layvin Kurzawa,0,0,0,0,0,0,0,0
2674,Thilo Kehrer,0,0,0,0,0,0,0,0
2243,Keylor Navas,0,0,0,0,0,0,0,0
1537,Sasa Lukic,0,0,0,0,0,0,0,0
1488,Remo Freuler,0,0,0,0,0,0,0,0
1297,Neto,0,0,0,0,0,0,0,81
11384,João Gomes,0,0,0,0,0,0,0,0
11363,Antoine Semenyo,0,0,0,0,0,0,0,0
11362,Facundo Buonanotte,0,0,0,0,0,0,0,0
11357,Noni Madueke,0,0,0,0,0,0,0,0
11007,Fábio Vieira,0,0,0,0,0,0,0,77
11000,Matheus Nunes,0,0,0,0,0,0,0,0
10802,Lisandro Martínez,0,0,0,0,0,0,0,81
10759,Lewis O'Brien,0,0,0,0,0,0,0,0
10756,Joe Worrall,0,0,0,0,0,0,0,74
10751,Brenden Aaronson,0,0,0,0,0,0,0,74
10744,Ryan Christie,0,0,0,0,0,0,0,74
10723,Stefan Bajcetic,0,0,0,0,0,0,0,0
10536,Tetê,0,0,0,0,0,0,0,0
10012,Jakub Kiwior,0,0,0,0,0,0,0,0
10746,Jaidon Anthony,0,0,0,58,59,0,0,72
10715,João Palhinha,0,0,0,0,0,0,0,0
6912,Pedro Porro,0,0,0,0,0,0,0,0
6253,Gianluca Scamacca,0,0,0,0,0,0,0,80
10203,Kayky,0,0,0,0,0,0,0,66
10177,Evan Ferguson,0,0,0,0,0,0,0,59
10174,CJ Egan-Riley,0,0,0,0,0,0,0,0
10172,Jonathan Rowe,0,0,0,0,0,0,0,0
10168,Lewis Brunt,0,0,0,0,53,52,0,0
10166,Kasey McAteer,0,0,0,0,0,0,0,0
10150,Nathan Young-Coombes,0,0,0,0,0,0,0,0
10141,Sonny Perkins,0,0,0,0,0,0,0,58
10126,James McAtee,0,0,0,0,0,0,0,0
10118,Kaide Gordon,0,0,0,0,0,0,0,62
10097,Przemyslaw Placheta,0,0,0,0,0,0,0,0
10092,Tariqe Fosu-Henry,0,0,0,0,0,0,0,0
10091,Tyler Morton,0,0,0,0,0,0,59,0
10061,Harrison Ashby,0,0,0,0,0,58,59,62
10036,Jeremy Sarmiento,0,0,0,0,0,0,63,66
10028,Leo Fuhr Hjelde,0,0,0,0,0,0,0,0
10027,Lewis Dobbin,0,0,0,0,0,0,58,0
10001,Stuart McKinstry,0,0,0,0,0,0,0,0
9957,Ozan Tufan,0,0,0,0,0,0,76,0
9933,Liam McCarron,0,0,0,0,0,57,0,0
9916,Finley Stevens,0,0,0,0,0,0,0,0
10290,Edo Kayembe,0,0,0,0,0,0,0,0
5050,Clement Lenglet,0,0,0,0,0,0,0,78
10293,Toti,0,0,0,0,0,0,0,0
10424,Daniel Chesters,0,0,0,0,0,0,0,0
11297,Carlos Alcaraz,0,0,0,0,0,0,0,0
11094,Antony,0,0,0,0,0,0,0,0
11058,Julio Enciso,0,0,0,0,0,0,0,0
10743,Kieffer Moore,0,0,0,0,0,0,0,73
10716,Manor Solomon,0,0,0,0,0,0,0,76
7892,João Félix,0,0,0,0,0,0,0,0
7365,Lucas Paquetá,0,0,0,0,0,0,0,0
2248,Casemiro,0,0,0,0,0,0,0,0
10866,Luis Sinisterra,0,0,0,0,0,0,0,80
10804,Deniz Undav,0,0,0,0,0,0,0,77
10741,Marcus Tavernier,0,0,0,0,0,0,0,72
11296,Cody Gakpo,0,0,0,0,0,0,0,0
10806,Kaoru Mitoma,0,0,0,0,0,0,0,74
10760,Brennan Johnson,0,0,0,0,0,0,0,75
10846,Julián Álvarez,0,0,0,0,0,0,0,78
10720,Darwin Núñez,0,0,0,0,0,0,0,82
7814,Taiwo Awoniyi,0,0,0,0,0,0,0,77
5232,Alexander Isak,0,0,0,0,0,0,0,0
8260,Erling Haaland,0,0,0,0,0,0,0,88
10552,Alejandro Garnacho,0,0,0,0,0,0,0,0
10525,Tony Springett,0,0,0,0,0,0,0,0
10327,Chiquinho,0,0,0,0,0,0,0,69
9915,Dominic Thompson,0,0,0,0,0,0,63,0
5248,Marcel Sabitzer,0,0,0,0,0,0,0,0
5646,Cafú,0,0,0,0,0,0,0,69
11193,Andrew Moran,0,0,0,0,0,0,58,0
